id,tag,sentence
232,positive,Marimekko Group 's full-year net sales are estimated to increase by about 10 % .
233,positive,Net sales surged by 30 % to EUR 36 million .
234,positive,"Nevertheless , its market share rose to 49.14 percent from 48.51 percent a year earlier ."
235,positive,"October-December sales were 302 mln eur , or a 25.3 pct increase year on year ."
236,positive,"Olvi , which controls a 94 percent stake in Ragutis through A. Le Coq , said in its annual report published earlier this year that the Lithuanian brewery 's sales reached 15.04 million euros last year , a rise of 20.4 percent from 12.49 million euros in 2004 ."
237,positive,Olvi expects sales and market share to increase in the first quarter of 2010 .
238,positive,Operating profit increased to EUR 14.0 mn from EUR 4.9 mn in the corresponding period in 2005 .
239,positive,Operating profit of the Asian plants grew markedly .
240,positive,"Operating profit totaled EUR 825mn , up from EUR 763mn in 2004 ."
241,positive,"Operating profit totalled EUR 83.0 mn , up from EUR 23.5 mn year-on-year ."
242,positive,Production capacity will increase from 36 000 to 85 000 tonnes per year and the raw material will continue to be recycled paper and board .
243,positive,Profit for the period increased from EUR 2.9 mn to EUR 10.5 mn .
244,positive,"Profit per share was EUR 1.03 , up from EUR 0.87 ."
245,positive,Return on capital employed rose by 4.8 percentage points to 19.6 % .
246,positive,"Revenue from July to September grew 21 percent to EURO 2.3 billion , the Finnish company said Thursday ."
247,positive,Revenue grew 1 percent to euro742 .2 million US$ 964 million from euro735 million .
248,positive,Ruukki 's order book at the end of 2010 was 30 % up year-on-year and 10 % up quarter-on-quarter .
249,positive,Sales in Finland rose by 3.9 % and international growth was 0.7 % .
250,positive,Sales of security and system packaging increased slightly .
251,positive,Stora Enso 's third-quarter pre-tax profit doubled to EUR 197mn .
252,positive,The company 's market share is continued to increase further .
253,positive,"The company 's scheduled traffic , measured in revenue passenger kilometres RPK , grew by just over 2 % and nearly 3 % more passengers were carried on scheduled flights than in February 2009 ."
254,positive,"The disposal of Autotank will also strengthen Aspo 's capital structure , '' commented Gustav Nyberg , CEO of Aspo ."
255,positive,"The earnings per share for the quarter came in at 0.25 eur , up from the 0.20 eur of the same quarter a year earlier ."
256,positive,The economic occupancy rate of Sponda 's property portfolio rose to 91.2 % from 88.8 % in 2006 .
257,positive,The group 's 12-month operating profit grew 31 percent to 337.8 million euros .
258,positive,The growth of net sales in the first half of 2008 has been 28 % compared with the first half of 2007 .
259,positive,The pretax profit of the group 's life insurance business increased to EUR 36 million from EUR 27 million .
260,positive,The pretax profit of the group 's life insurance business increased to EUR36m from EUR27m .
261,positive,"The total delivery volume of paper businesses in 2010 was 1,155,000 tonnes , up from 1,132,000 tonnes in 2009 ."
262,positive,The value of the firm 's forestry holdings increased by SEK 3.6 bn .
263,positive,Turnover rose to EUR21m from EUR17m .
264,neutral,Finnish Talvivaara Mining Co HEL : TLV1V said Thursday it had picked BofA Merrill Lynch and JPMorgan NYSE : JPM as joint bookrunners of its planned issue of convertible notes worth up to EUR250m USD332m .
265,neutral,"The mall is part of the Baltic Pearl development project in the city of St Petersburg , where Baltic Pearl CJSC , a subsidiary of Shanghai Foreign Joint Investment Company , is developing homes for 35,000 people ."
266,neutral,Vacon controls a further 5 % of the company via investment fund Power Fund I. EUR 1.0 = USD 1.397
267,neutral,4 ) Complete name of the shareholder : Otto Henrik Bernhard Nyberg 5 ) Further information : The amount of shares now transferred corresponds to 5.68 % of the total number of shares in Aspo Plc. .
268,neutral,"A data processing unit collects the data , calculates RVR values and provides the data to users via various interfaces ."
269,neutral,"German Commerzbank AG 's Hamburg Branch and US JP Morgan ( NYSE : JPM ) participated as arrangers , and Dutch ING ( AMS : INGA ) as co-arranger ."
270,neutral,Increase in the number of shares is based on the option rights which were granted to the management of the company under the stock option plan 2006 .
271,neutral,It has some 30 offices worldwide and more than 90 pct of its net sales are generated outside Finland .
272,neutral,It has80 branches in Finland with annual revenue in Finland of ?
273,neutral,Nokia Messaging 1.1 enables customers to receive e-mails from up to 10 e-mail accounts on their mobile phone supporting all POP or IMAP e-mail services .
274,neutral,SHARE REPURCHASE 11.01.2008 In the Helsinki Stock Exchange On behalf of Sampo plc Danske Bank A-S Helsinki Branch
275,neutral,"The contract value amounts to about EUR11m , the company added ."
276,neutral,Aldata said that there are still a number of operational aspects to be defined between it and Microsoft and further details of the product and market initiatives resulting from this agreement will be available at a later date .
277,neutral,"ALEXANDRIA , Va. , May 16 -- Kenneth Bower of Vista , Calif. , has developed an ornamental design for a handset , the U.S. Patent & Trademark Office announced ."
278,neutral,"Biohit Oyj develops , manufactures and markets liquid handling products and diagnostic test systems for use in research , healthcare and industrial laboratories ."
279,neutral,"Mr Ashley , deputy executive chairman of Sports Direct , sold a 43pc stake in the company for more than pounds 900m at the time of the float ."
280,neutral,Rental of building equipment accounted for 88 percent of the operating income .
281,neutral,"Ruukki 's delivery includes steel structures , including installation , for Krakeroy bascule bridge and steel piles for the bridge foundations ."
282,neutral,Stockmann was established in 1862 in Finland and it became the first foreign company to enter Russia 's retail trade market in 1989 .
283,neutral,"The broad-based WIG index ended Thursday 's session 0.1 pct up at 65,003.34 pts , while the blue-chip WIG20 was 1.13 down at 3,687.15 pts ."
284,neutral,The business to be divested generates consolidated net sales of EUR 60 million annually and currently has some 640 employees .
285,neutral,"The company generates net sales of about 600 mln euro $ 775.5 mln annually and employs 6,000 ."
286,neutral,"The contract covers the manufacturing , surface-treatment and installation of the steel structures ."
287,neutral,The order also includes start-up and commissioning services .
288,neutral,The phones are targeted at first time users in growth markets .
289,neutral,Tielinja generated net sales of 7.5 mln euro $ 9.6 mln in 2005 .
290,neutral,"Tikkurila Powder Coatings has some 50 employees at its four paint plants , which generated revenues of EUR2 .4 m USD3 .3 m in 2010 ."
291,neutral,"Under the rental agreement , Stockmann was committed to invest in the building of a bridge over the Gogol Street or build an underground tunnel for crossing the street by 2004 ."
292,neutral,VNH generates annual net sales of about 5 mln eur and employs 21 people .
293,negative,"Jan. 6 -- Ford is struggling in the face of slowing truck and SUV sales and a surfeit of up-to-date , gotta-have cars ."
294,negative,Pharmaceuticals group Orion Corp reported a fall in its third-quarter earnings that were hit by larger expenditures on R&D and marketing .
295,negative,"However , the growth margin slowed down due to the financial crisis ."
296,positive,"HELSINKI ( AFX ) - Nokian Tyres reported a fourth quarter pretax profit of 61.5 mln eur , up from 48.6 mln on the back of strong sales ."
297,positive,"Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , which is owned by Denmark 's Royal Unibrew , raised its market share to 25.18 percent from 23.74 percent , as beer sales for the seven months jumped by 14.5 percent to 40.5 million liters ."
298,positive,The company now estimates its net sales in 2010 to increase considerably from 2009 and its operating result to be clearly positive .
299,positive,"Uponor made an operating profit of EUR 151.0 mn , up from EUR 143.7 mn , which made 2007 a record year ."
300,positive,"Basware Corporation stock exchange release August 31 , 2010 at 16:25 Basware signed a large deal with an international industrial group Basware will deliver Invoice Automation solution and Connectivity Services to an international industrial group ."
301,positive,It estimates the operating profit to further improve from the third quarter .
302,positive,Ruukki forecast a 15-20 % annual sales growth and a positive pretax result for 2010 .
303,positive,Sales rose 10 pct to 566 mln eur on the back of strong volume and favourable currency effects .
304,positive,The growth of net sales has continued favourably in the Middle East and Africaand in Asia Pacific .
305,positive,With this appointment Kaupthing Bank aims to further co-ordinate Capital Markets activities within the Group and to improve the overall service to clients .
306,neutral,"Following this increase Huhtamaki 's registered share capital is EUR360 .62 m and the number of shares outstanding is 106,063,320 ."
307,neutral,"Helsinki on October 22 , 2008 SSH COMMUNICATIONS SECURITY CORP Board of Directors For further information , please contact : Tomi Laamanen , Chairman , tel. +358 0 400 609 544 Distribution : NASDAQ OMX Helsinki Ltd. ."
308,neutral,"The offer of some 30 million shares aimed to raise more than x20ac 500 million US$ 640 million , was expected to be completed by Oct. 9 , Outokumpu said ."
309,positive,"Theodosopoulos said Tellabs could be of value to Nokia Siemens or Nortel given its `` leading supply status '' with Verizon , along with high-growth products ."
310,positive,"We succeeded in increasing our market share of sold apartment '' , comments Mr Kari Kauniskangas , Head of YIT International Construction Services ."
311,positive,"With CapMan as a partner , we will be able to further develop our business and continue to focus on providing quality restaurant services for our customers , '' says Christopher Wynne , CEO of Papa John 's Russia ."
312,positive,"Finnish Suominen Corporation that specialises in wet wipes , nonwovens , and flexible packaging reports net sales of EUR 44.1 mn in the second quarter of 2010 , up from EUR 43.3 mn in the second quarter of 2009 ."
313,positive,"Finnish telecoms software developer Tecnomen Oyj said on December 5 , 2006 it won a $ 3.3 mln ( 2.5 mln euro ) order to supply an expansion of the charging and messaging systems for the mobile and fixed networks of Brasil Telecom ."
314,positive,"( ADP News ) - Dec 11 , 2008 - Finnish construction and engineering company Outotec Oyj ( OMX : OTE1V ) said today it won a EUR 28 million ( USD 36.8 m ) order to expand the phosphate concentrator in Siilinjarvi of Norwegian minera"
315,positive,The bank sees a potential for Getinge share to rise .
316,positive,"The company recorded revenues of E658 .1 million during the fiscal year ended December 2007 , an increase of 23 % over 2006 ."
317,positive,The robust growth was the result of the inclusion of clothing chain Lindex in the Group in December 2007 .
318,positive,"The six breweries recorded a 5.2 percent growth in domestic beer sales last year to 270.21 million liters , from 256.88 million liters sold in 2005 ."
319,positive,"a January 11 , 2010 EPHC board of directors has approved an increase in the quarterly dividend from $ 0.03 to $ 0.05 per share ."
320,positive,"Bilfinger investors cheered the agreement , pushing shares up 7 % , or & euro ; 3.30 , to & euro ; 50.29 , in afternoon trade ."
321,positive,"LONDON AFX - Shares in Rautaruukki Corp have been upgraded to ` hold ' from ` sell ' by ABN Amro , with the price target raised to 25.75 eur from 14.5 , said dealers ."
322,positive,LONDON MarketWatch -- Nokia nok said it 's won a five-year services contract to run Hutchison Essar 's network operations in nine locations in India .
323,positive,"Progress Group , QPR 's representative in Saudi Arabia and North Africa , has signed a framework agreement for a long term strategic relationship with ISE ."
324,positive,"Ragutis , controlled by the Finnish brewery Olvi , achieved a 5.7 percent rise in beer sales to 22.6 million liters and held a 10.75 percent market share ."
